fecha_extraccion,hora_extraccion,distrito,establecimiento,direccion,telefono,precio,unidad_medida,producto,fuente
2026-07-10,09:30:40,INDEPENDENCIA,EMPRESA INDUSTRIAL COMERCIAL Y DE SERVICIOS MATILDE LEON S.A.,AV. TUPAC AMARU MZ. G LT. 1 Y 2 COOP. VIVIENDA SANTA LIGIA,981289194/994016240,7.5,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,JESUS MARIA,TERPEL PERU SAC,"AV. CUBA N° 116 - 120, ESQ. CON AV. ARENALES N° 990",012025432/954809972,7.15,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,JESUS MARIA,COESTI SA,AV. FAUSTINO SANCHEZ CARRION Nº 471 ESQUINA CON JR. ESTADOS UNIDOS,012080100/919445666/978848515,7.75,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,JESUS MARIA,COESTI S.A,GREGORIO ESCOBEDO ESQ. CON HUIRACOCHA,5112080100/978292052/919445666,7.75,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,JESUS MARIA,ESTACION DE SERVICIOS PASO DE LOS ANDES S.A.C.,AV. BRASIL N° 699,016122323/995946137,7.99,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,JESUS MARIA,GASOLINAS DE AMERICA,AV. GENERAL GARZON N° 688,993298168,8.19,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA MOLINA,ORGANIZACION FUTURO S.A.C.,AV. JAVIER PRADO ESTE N° 6651 URB. SANTA PATRICIA - III ETAPA,931229232/977810907,7.05,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA MOLINA,COESTI S.A. ES FRUTALES,"AV. LOS FRUTALES N° 994, ACUMULACIÓN DE LOS LOTES 1 Y 2, MANZANA A, URBANIZACIÓN CAMINO REAL",012080100/012033100/988070461,7.05,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA MOLINA,COESTI S.A JAVIER PRADO 2,"AV. JAVIER PRADO ESTE MZ. O - 6 LOTE 3, ESQUINA CALLE TOULON, URB. LA RIVERA DE MONTERRICO",012080100/012033100/978881461,7.15,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA MOLINA,COESTI S.A MONTERRICO,"AV. LA MOLINA Nº 580, ESQ. CON LA CALLE LAS MANDARINAS",012080100/012033100/999024617,7.15,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA MOLINA,ENERGIGAS SAC,"AV. JAVIER PRADO ESTE N° 5411, ESQ. CON CALLE LOS ALBARICOQUES, MZ Q, LOTE 11",994271025,7.29,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA MOLINA,SERVICENTRO MUSA EIRL,"AV. LA MOLINA ESTE Nº 2295, ESQUINA PUNTA PEJERREY - URB. EL SOL DE LA MOLINA",960782161,7.49,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA MOLINA,ESTACION DE SERVICIOS LA PUNTA E.I.R.L.,"JR. LA PUNTA MZ. 3-T LOTE 23, ESQ. CON AV. LA MOLINA, URB. EL SOL DE LA MOLINA",,7.69,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA MOLINA,COESTI S.A UNIVERSIDAD,"AV. MELGAREJO, ESQ. CON LA AV. UNIVERSIDAD",012080100/919445666/996373355,7.75,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA MOLINA,COESTI S.A. ESFERRERO,ESQ. AV. RAUL FERRERO CON AV. ALAMEDA DEL CORREGIDOR,5112080100/2033100/978847430,7.75,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA MOLINA,GRIFOS ESPINOZA S.A.,"AV. LA MOLINA N° 1595, URB. SOL DE LA MOLINA",017080700/994293298,7.79,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA VICTORIA,GRIFOS GES SAC,AV. ISABEL LA CATOLICA N° 690,920709305,6.43,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA VICTORIA,ENERGIGAS SAC,"AV. MANCO CAPAC N° 993, ESQUINA CON AV. ISABEL LA CATOLICA",012033000/994271029,6.44,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA VICTORIA,ENERGIGAS SAC,AV. MANCO CAPAC N° 1189 Y JR. FRANCIA N° 423,012033001/933909338,6.44,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA VICTORIA,SERVICENTRO TACNA,AV. MEXICO Nº 210,012651153/953756950,6.49,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA VICTORIA,SERVICENTRO TACNA 2,"AV. NICOLAS AYLLON MZ. 306, LOTES 1, 2 Y 3. ESQ. CON AV. MEXICO, URB. SAN PABLO",012033100/2033178/978846233,6.49,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA VICTORIA,ONCAP S.A.C.,"AV. MEXICO N° 380-390, ESQUINA CON JR. LOS JACINTOS",016351134,6.54,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA VICTORIA,ESTACION DE SERVICIO SAN JOSE,"AV. HIPOLITO UNANUE N° 366, ESQ. CON JR. SAENZ PEÑA",,6.54,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA VICTORIA,GO MANCO CAPAC S.A.C.,AV. MANCO CAPAC N° 693,982416316,6.55,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA VICTORIA,LIVORNO OIL TRADING S.A.C.,"JR. ABTAO N° 784, ESQ. CON JR. HIPOLITO UNANUE",013306391,6.57,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LA VICTORIA,SAM GAS SAC,AV. JAVIER PRADO ESTE N° 1593,944208427/994102725,6.68,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LIMA,COESTI S.A,AV. GRAU N° 1308 ESQ JR. HUANUCO Nª 1101,5112033100/996215112/978870303,6.99,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LIMA,COESTI S.A,AV. MARISCAL OSCAR R. BENAVIDES Nº 871 (ANTES: AV. COLONIAL ESQ. AV. TINGO MARIA),012033100/978848194/5112080100,7.45,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LIMA,COESTI S.A,"AV. TINGO MARIA N° 1172-1194, ESQ. CON RAUL PORRAS BARRENECHEA",012080100/012033100/978833604,7.45,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LIMA,ENERGIGAS SAC,AV. VENEZUELA N° 2180 ESQ. CON EL JR. YUNGAY,994254268,7.57,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LIMA,ENERGIGAS S.A.C.,AV. VENEZUELA N° 3300,,7.57,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LIMA,SERVICENTRO SHALOM S.A.C.,AV. NACIONES UNIDAS 1222 MZ. K URB. SAN RAFAEL,014256428,7.59,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LIMA,GRIFOS ESPINOZA S.A.,"AV. AREQUIPA Nº 908, ESQUINA CON JR. EMILIO FERNANDEZ - URB. SANTA BEATRIZ",017080700/994263100,7.59,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LIMA,OCORIS 1 SAC,AV. ARGENTINA 898 ESQUINA CON AV. ANTONIO DE ELIZALDE,983443744,7.59,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LIMA,BEMCHO S.A.C.,JR. SARGENTO ENRIQUE VILLAR 308 MZ. 12-B LT. 06 URB. SANTA BEATRIZ,960113383,7.59,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LIMA,COOPERATIVA DE SERVICIOS MULTIPLES ALAS PERUANAS,"ESQ. DE LA AV. VENEZUELA Nº 3343 CON JR. ARISTIDES DEL CARPIO, URB. INDUSTRIAL PALOMINO",988443288/985628788,7.59,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LINCE,COESTI SA,AV. ARENALES N° 2100,511996207533/5112033100/996217481,7.45,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LOS OLIVOS,TRANSPORTE Y SERVICIOS GENERALES H & C S.A.C.,"AV. MARAÑON, MZ. A, LOTE 1, ESQUINA CON CALLE N° 1",942889984,6.25,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LOS OLIVOS,GASOCENTRO SANTA ANA SAC,AV. LOS PROCERES ESQ. CON AV. CONFRATERNIDAD MZ D2 LOTES 29-41 URB. SANTA ANA,939243922/902773715,6.27,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LOS OLIVOS,GRIFOS TESA,"AV. ALFREDO MENDIOLA N° 6583 – 6585- 6589 – 6593 – 6597 – 6599, DE LOS LOTES 16 Y 17, MZ. 2E, PARCELACIÓN RESIDENCIAL SANTA LUISA II ETAPA",975923734,6.28,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LOS OLIVOS,MULTISERVICIOS SANTA URSULA S.A.C.,ESQUINA DE LA AV. CENTRAL CON LA AV. HUANDOY MZ. H LT. 12 13 Y 14,958338560,6.34,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LOS OLIVOS,ESTACION DE SERVICIOS LOS OLIVOS S. A. C.,"AV. UNIVERSITARIA CDRA. 51, ESQUINA CON CALLE A",015215769,6.35,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LOS OLIVOS,ESTACION DE SERVICIOS GRIFO MASTER S.R.L.,"AV. ALFREDO MENDIOLA ESQUINA CON CALLE 12, MANZANA E LOTES 05 AL 13 Y 16 AL 23 - ASOCIACION DE VIVIENDA RIO SANTA",015287393/965343051,6.45,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LOS OLIVOS,CORPORACION CAMAJEA S.A.C.,"AV. NARANJAL INTERSECCION AV. CANTA CALLAO Y CALLE 11 MZ. P-3 LTS. 1,2 ,70 ,71 URB. LOS NARANJOS",013537211,6.79,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LOS OLIVOS,G3A GRIFOS S.A.C.,AVENIDA UNIVERSITARIA NORTE MZA. C LTE. 1 URB. RESIDENCIAL COMERCIAL LOS OLIVOS,914104704/956907775,6.85,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LOS OLIVOS,EMPRESA DE TRANSPORTES E IMPORTACIONES Y SERVICIOS S.A.,"AV. UNIVERSITARIA ESQ. CARLOS IZAGUIRRE, MZ. A LOTES 1, 2, 3 Y 4 ASOCIACIÓN DE VIVIENDA SAN JUAN DE DIOS",920224162,6.92,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LOS OLIVOS,COESTI TOMAS VALLE,"AV. TOMAS VALLE, ESQUINA AV. BETA, SECCION A-1, FUNDO GARAGAY BAJO, SECTOR B",5012080100/203 3100/958449400,6.95,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIGANCHO,GRIFOS LOS DELFINES JR,"CARRETERA CENTRAL (AV. LIMA SUR) ESQUINA CON PASAJE JACARANDAES, SUB LOTE 34-B1, B2, B3",994979790,6.39,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIGANCHO,SAN PEDRO COMBUSTIBLES S.R.L.,CALLE LIMA SUR N° 1529 (EX CARRETERA CENTRAL) PARTE DEL LOTE 43 DEL FUNDO MOYOPAMPA,996186824,6.39,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIGANCHO,CLARIGO S.A.C.,"AV. LAS FLORES Nº 750, URB. SANTA MARIA",013602151/013601043,6.39,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIGANCHO,A & L ADMINISTRACION S.A.C.,AV. ALAMEDA N° 180,981410430,6.59,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIGANCHO,ADMINISTRACION DE GRIFOS LEP S.A.C.,"AV. LOS CISNES SUB LOTE 2, PARCELA PARAISO ESQ AV. RAMIRO PRIALE",947271993,6.76,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIGANCHO,ADMINISTRACION DE GRIFOS LEP S.A.C.,"AV. 5 DE AGOSTO CON CALLE LOS ANGELES MZ. A LOTES 1, 2 Y 23 DEL PROGRAMA DE VIVIENDA Y COMERCIO SAN VALENTIN DE HUACHIPA",,6.79,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIGANCHO,MOVILGAS S.R.L.,LOTE 4 DEL PREDIO DENOMINADO EL CHAPARRAL SECTOR HUACHIPA AUTOPISTA RAMIRO PRIALE ALTURA KM 6.5,954813056/954813053,6.85,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIGANCHO,GRIFO SANTO DOMINGO DE GUZMAN S.A.C.,"AV. RAMIRO PRIALE CODIGO PREDIO/PARCELA 'L', SUB LOTE 28-B, SUB LOTE 23-A, DE LA ASOCIACION DIGNIDAD NACIONAL CON FRENTE AL SUB LOTE 23-D (CARRETERA R",013710079/976363362/944118153,6.89,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIGANCHO,SERVICIOS MULTIPLES SANTA CECILIA S.A.C.,"AUTOPISTA RAMIRO PRIALE KM 8.5, MZ. A, SUB LOTE 54-B, CENTRO POBLADO MENOR DE SANTA MARIA DE HUACHIPA",960113393,6.89,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIGANCHO,S Y M COMERCIAL DEL PERU S.A.C.,AV. LAS TORRES Y ESQ. AV. CAJAMARQUILLA (AV. MEDIA LUNA) PARCELA MEDIA LUNA MZ. E LOTE 7,014254185/970098586,6.89,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIN,TRIMAXSUR S.A.,"CARRETERA ANTIGUA PANAMERICANA SUR KM. 32, CALLE LOS ROSALES, MZ. U LOTE N° 01, A.H. HUERTOS DE LURÍN",960176952,6.7,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIN,ENERGIGAS SAC,"PREDIO RURAL SAN PEDRO LOTE UNICO, VALLE DE LURIN, ANTIGUA PANAMERICANA SUR, KM. 34.5",999366537/981116338,6.74,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIN,FERRETERIA HUERTOS DE SANTA ROSA S.A.C.,"ANTIGUA PANAMERICANA SUR, ESQ. CON AV. LOS ALAMOS MZ. A, LOTE 1",998338570/947178144,6.75,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIN,GRIFO NUEVO LURIN S.A.C.,"CALLE 5 MZ. F LOTE 01, URB. PROVIESA UNIVERSAL (NUEVO LURIN)",014302044/946436076,6.75,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIN,GO COMBUSTIBLES 8 S.A.C.,"AV. X-5 MZ. G-1 LOTES 5, 6 Y 7 (ANTIGUA PANAMERICANA SUR)",,6.79,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIN,NEGOCIACION KIO S.A.C. LURIN,CARRETERA PANAMERICANA SUR KM. 25.62,955094939/955094453,6.81,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIN,INVERSIONES NOBAL S.A.C.,"AUTOPISTA MANUEL DEL VALLE MZ.Z, SUB LT.B-1, URB. LOS HUERTOS DE LURIN",998338570/988477281,6.87,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIN,GASAMAR SAC,"ANTIGUA CARRETERA PANAMERICANA SUR, KM.40, ESQ. CON AV. LOS EUCALIPTOS MZ.F LT.9 URB. PREDIO SANTA GENOVEVA",981421571,6.99,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIN,COESTI S.A.,"PANAMERICANA SUR KM. 30 - PARCELA B21, PARCELA B21 A1, EX FUNDO SAN PEDRO",01996207533/2033100/996373303,6.99,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,LURIN,COESTI S.A SAN CARLOS,CARRETERA PANAMERICANA SUR KM 29.50,511978883350/012080100/012033100,6.99,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,MAGDALENA DEL MAR,COESTI SA,JR. SALAVERRY N°478-480,012080100/978292052,7.45,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,MAGDALENA DEL MAR,PETROCENTRO YULIA S.A.C.,AV. JAVIER PRADO OESTE Nº 900-944-950-956. ESQUINA CON AV. JUAN DE ALIAGA,014618042,7.79,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,MAGDALENA DEL MAR,COESTI S.A.,"AV. DEL EJERCITO N° 965, 967 Y 973, LOTES 1, 3, 16C, 17 Y 18 DE LA MZ. 68, URB. SAN FELIPE",012080100/012033100/978875930,7.95,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,MIRAFLORES,COESTI S.A,AV. ANDRES AVELINO CACERES N° 120 ESQ. CON AV. RICARDO PALMA,012080100/971329509,7.69,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,MIRAFLORES,COESTI S.A.,AV. EL EJERCITO N° 412-422,012080100/01 2033100/978835407,8.09,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PACHACAMAC,NEGOCIACIÓN KIO S.A.C. PACHACAMAC,PARCELACIÓN HUERTOS DE VILLENA MZ. B LT. 4,014355664/955096269,6.72,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PACHACAMAC,KINGAS S.A.C.,AV. VICTOR MALASQUEZ CHACALTANA KM. 9.8 QUEBRADA MANCHAY Y RETAMAL,950551069/997827605,7.99,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PACHACAMAC,GASOCENTRO CHASQUI S.A.C.,"AV. VÍCTOR MALÁSQUEZ MZ. B, LT. 14-15 COMUNIDAD CAMPESINA SANTA ROSA DE MANCHAY",984002870,7.99,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PACHACAMAC,ESTACION DE SERVICIOS GRECS S.R.L,ESQUINA DE LA AV. VICTOR MALASQUEZ Y CALLE 71 LOS HUERTOS DE MANCHAY,960780833,8.29,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PACHACAMAC,SERVICENTRO PETRO GAS S.A.C.,"AV. VICTOR MALASQUEZ ESQUINA CON AV. MIGUEL GRAU, SECTOR C, MANZANA C, LOTE 1, CENTRO POBLADO HUERTOS DE MANCHAY",,8.33,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUCUSANA,MULTISERVICIOS ECOGAS S.A.C.,CARRETERA PANAMERICANA SUR KM. 56.80,996510127,6.99,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUEBLO LIBRE,ESTACIONES SUIZA GAS S.A.C.,AV. BOLIVAR N° 425,972782406/937510317,7.0,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUEBLO LIBRE,COESTI SA,AV. BOLIVAR N° 1020. ESQ CON AV. GENERAL CORDOVA,012080100/978292052,7.05,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUEBLO LIBRE,SERVICENTRO SANTA CECILIA S.A.C.,AV. SIMON BOLIVAR N° 499 ESQUINA CON JR. ISLAS HAWAI,014605739/998145346,7.09,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUEBLO LIBRE,COESTI S.A.,AV. SUCRE N° 1070,5112080100/996217349/978832597,7.45,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUEBLO LIBRE,ENERGIGAS SAC,"AV. LA MARINA N° 589, ESQUINA CON AV. SUCRE N° 1201-1203",012033001/965960721/950047613,7.53,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUEBLO LIBRE,MARINA GAS S.A.C.,"AV. LA MARINA Nº 787, ESQUINA CON JR. MARISCAL CASTILLA Nº 1650",,7.55,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUEBLO LIBRE,GLOBAL FUEL S.A.,"AV. SIMÓN BOLIVAR 496 - 498, ESQUINA JR. BELGRANO 110 - 120",51976109926,7.59,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUEBLO LIBRE,GAS POINT S.A.C,AV. UNIVERSITARIA ESQ. CON CALLE NN1,999669311,7.69,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUEBLO LIBRE,GLOBAL FUEL S.A.,AV. DEL RIO Nº 110,014250222/014234953,8.99,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUENTE PIEDRA,ENERGY OIL COMPANY S.A.C.,CARRETERA PANAMERICANA NORTE KM. 33.5,,6.39,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUENTE PIEDRA,ASIA GRIFOS Y SERVICIOS GENERALES SOCIEDAD ANONIMA CERRADA,"AV. PUENTE PIEDRA N° 1218 KM. 32, PANAMERICANA NORTE",995714163/936016934,6.39,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUENTE PIEDRA,SERVICENTRO PASAMAYO S.A.C.,AV. PERIURBANA Nº 1007 (PREDIO RURAL ZAPALLAL ALTO - EL DORADO),,6.49,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUENTE PIEDRA,ONCAP S.A.C.,LOTIZACION SEMI RUSTICA LEONCIO PRADO LOTE 108 MZ I,,6.49,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUENTE PIEDRA,INVERSIONES ELCHER S.A.C.,"AV. SANTA ROSA MZ. D, LOTE 01 - ASOCIACION DE PROPIETARIOS LOS PARRALES DE PUENTE PIEDRA",963903613/990280997,6.5,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUENTE PIEDRA,CONSORCIO EL NORTENO SAC,CARRETERA PANAMERICANA NORTE KM. 31.7,948002803,6.52,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUENTE PIEDRA,ENERGIGAS SAC,"CARRETERA PANAMERICANA NORTE KM. 29,5",950047479,6.57,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUENTE PIEDRA,FERCOR,AV. SAN JUAN DE DIOS CON CALLE 7 MZ- C1- LTE-1 URB. LOTIZACION INDUSTRIAL,,6.57,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUENTE PIEDRA,GROUP SAMUSA S.A.C.,"PREDIO RURAL TAMBO INGA, PARCELA 33-A. PROYECTO TAMBO INGA VALLE CHILLÓN (CARRETERA PANAMERICANA NORTE KM 28.5)",,6.59,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUENTE PIEDRA,INVERSIONES SANTISIMA TRINIDAD S.A.C.,AUTOPISTA VENTANILLA MZ. G LT. 100 LEONCIO PRADO,015501377/976482520/998227119,6.59,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUNTA HERMOSA,COESTI SA,ZONA MÁRTIR OLAYA MZ. 'D' LOTE 5 (ANTES: CARRETERA PANAMERICANA SUR KM. 43),5112033100/012080100/978841736,6.89,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,PUNTA NEGRA,EPAL NEGOCIOS S.A.C.,"ESQ. ANTIGUA PANAMERICANA SUR KM. 46.800. MZ. M, LT. 2-4 Y CALLE 18, LOCALIDAD PUNTA ROCAS",014355664/943777277,6.75,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,RIMAC,COESTI S.A.,JR. VIRU Nº 606,014810182/955088597,7.65,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,RIMAC,CORPORACION KIO GAS S.A.C.,"AV. LOS PROCERES Nº 199 - 199A, ESQUINA CON JR. GAMARRA",934419806,7.89,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,RIMAC,SERVICENTRO PIZARRO S.A.C.,AV. FCO PIZARRO N° 800 ESQUINA AV. FELIPE ARANCIBIA N° 101,960113484,7.99,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,RIMAC,GLOBAL FUEL SOCIEDAD ANONIMA,"AV. FRANCISCO PIZARRO Nº 770, 772, 774, 776, 778, 780, 782, 784 Y 786 ESQ. CON AV. FELIPE ARANCIBIA",999011355,7.99,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,RIMAC,COESTI S.A,AV. FRANCISCO PIZARRO N°1207,012033100/2080100/944997431,8.09,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,SAN BORJA,COESTI S.A. ES SAN BORJA,AV. AGUSTIN DE LA ROSA TORO N° 1312-1330-1334-1342-1346-1354-1358 ESQUINA CON AV. JAVIER PRADO ESTE N° 3095 URB. JACARANDA II - SECTOR CINCO,012033100/978882119/981918186,6.85,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,SAN BORJA,LMC COMBUSTIBLES S.A,AV. CIRCUNVALACION N° 2944,,6.99,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,SAN BORJA,COESTI SA,AV. JOSE GALVEZ BARRENECHEA ESQ. CON LA CALLE 32,012080100/978874360,7.99,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,SAN ISIDRO,COESTI S.A,AV. REPUBLICA DE PANAMA Nº 3690 - 3696,5112033100/996217196/978835021,7.79,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,SAN ISIDRO,COESTI S.A.,AV. JAVIER PRADO OESTE N° 1895 ESQUINA CALLE LOS CASTAÑOS,012080100/012033100/978881461,7.99,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,SAN ISIDRO,COESTI SAC,AV. REPUBLICA DE COLOMBIA N° 105-109,0012080100/2033100/978838526,7.99,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,SAN ISIDRO,EE SS GASOLINAS DE AMERICA SAC,AV. PETIT THOUARS Nº 3305 - 3307,989476823,8.29,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,SAN ISIDRO,A.B.G.S.A.C. EE.SS. ORRANTIA,"AV. DOS DE MAYO 1340 - 1380, URB. RISSO",012216832,9.99,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,SAN ISIDRO,REPSOL COMERCIAL S.A.C.,AV. JOSE GALVEZ BARRENECHEA Nº 211 ESQUINA CON AV. DEL PARQUE NORTE Nº 590,012157530/012156225,9.99,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,SAN JUAN DE LURIGANCHO,ESTACION DE SERVICIO CORAZON DE JESUS S.A.C.,AV. PROCERES DE LA INDEPENDENCIA N° 197-199,013763868/946577457,6.79,Galones,GLP - Granel,Facilito Osinergmin
2026-07-10,09:30:40,SAN JUAN DE LURIGANCHO,DISCOM SANTA ROSA S.A.C.,"SUB LOTE 1-A QUE FORMO PARTE DEL LOTE 1 DE LA MZ F, URB. CANTO GRANDE UNIDAD 12",981345490/998308969,6.8,Galones,GLP - Granel,Facilito Osinergmin
